Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Mathematics,COUNT001-04-D,Extend ordinal number understanding to tenth position (sixth through tenth),Real-World Application,Use ordinal numbers to describe finishing positions in simple races or games up to tenth place
Mathematics,COUNT001-04-D,Extend ordinal number understanding to tenth position (sixth through tenth),Visual Sequencing,Order story events from sixth to tenth using ordinal numbers
Mathematics,COUNT001-04-D,Extend ordinal number understanding to tenth position (sixth through tenth),Spatial Awareness,Identify objects in specific positions (sixth through tenth) from different viewing perspectives
Mathematics,COUNT001-04-D,Extend ordinal number understanding to tenth position (sixth through tenth),Pattern Recognition,Complete sequences by filling in missing ordinal positions between sixth and tenth
Mathematics,COUNT001-04-E,"Compare and analyze relative positions using ordinal numbers (e.g., ""What comes before fourth?"")",Position Recognition,Identify and name the first through fifth positions in a line of objects
Mathematics,COUNT001-04-E,"Compare and analyze relative positions using ordinal numbers (e.g., ""What comes before fourth?"")",Sequential Understanding,Determine what position comes immediately before a given ordinal number up to fifth
Mathematics,COUNT001-04-E,"Compare and analyze relative positions using ordinal numbers (e.g., ""What comes before fourth?"")",Sequential Understanding,Determine what position comes immediately after a given ordinal number up to fifth
Mathematics,COUNT001-04-E,"Compare and analyze relative positions using ordinal numbers (e.g., ""What comes before fourth?""),Real-world Application,Order daily activities using ordinal numbers (e.g.",first we wash hands,second we eat lunch)
Mathematics,COUNT001-04-E,"Compare and analyze relative positions using ordinal numbers (e.g., ""What comes before fourth?"")",Position Analysis,Arrange objects in a specified order using ordinal numbers from first to fifth
Mathematics,COUNT001-04-E,"Compare and analyze relative positions using ordinal numbers (e.g., ""What comes before fourth?"")",Visual Recognition,Match written ordinal numbers (1st-5th) with their corresponding positions in a line
Mathematics,COUNT001-04-E,"Compare and analyze relative positions using ordinal numbers (e.g., ""What comes before fourth?""),Problem Solving,Solve simple word problems involving ordinal numbers (e.g.","""If Tom is third in line","who is first?"")"
Mathematics,COUNT001-04-F,Create and complete sequences using ordinal numbers (first through tenth),Ordinal Recognition,Identify and name ordinal positions (first through tenth) in a single line of objects
Mathematics,COUNT001-04-F,"Create and complete sequences using ordinal numbers (first through tenth),Pattern Completion",Fill in missing positions in a sequence using ordinal numbers (e.g.,"""What comes after third?"")"
Mathematics,COUNT001-04-F,"Create and complete sequences using ordinal numbers (first through tenth),Real-world Application,Arrange daily activities in order using ordinal numbers (e.g.",first we eat breakfast,second we brush teeth)
Mathematics,COUNT001-04-F,Create and complete sequences using ordinal numbers (first through tenth),Visual Sequencing,Place objects in correct ordinal positions based on verbal instructions (first through tenth)
Mathematics,COUNT001-04-F,Create and complete sequences using ordinal numbers (first through tenth),Symbolic Understanding,Match ordinal number words (first-tenth) with their corresponding numerical symbols (1st-10th)
Mathematics,COUNT001-04-F,Create and complete sequences using ordinal numbers (first through tenth),Story Sequencing,Order story events using ordinal numbers to describe the sequence
Mathematics,COUNT001-04-F,Create and complete sequences using ordinal numbers (first through tenth),Game Application,Describe players' positions in a line or race using ordinal numbers correctly
Mathematics,COUNT001-04-G,Solve simple word problems involving ordinal numbers in real-world contexts,Position Understanding,Identify the first and last position in a line of students or objects
Mathematics,COUNT001-04-G,Solve simple word problems involving ordinal numbers in real-world contexts,Ordinal Vocabulary,"Use words like ""first"" through ""fifth"" correctly when describing positions in a story sequence"
Mathematics,COUNT001-04-G,"Solve simple word problems involving ordinal numbers in real-world contexts,Problem Solving",Answer questions about position using ordinal numbers in classroom scenarios (e.g.,"""Who is third in line?"")"
Mathematics,COUNT001-04-G,Solve simple word problems involving ordinal numbers in real-world contexts,Real-world Application,Solve simple story problems about race placement or contest rankings up to fifth place
Mathematics,COUNT001-04-G,"Solve simple word problems involving ordinal numbers in real-world contexts,Sequential Order",Arrange and describe daily activities using ordinal numbers (e.g.,"""What comes second in your morning routine?"")"
Mathematics,COUNT001-04-G,"Solve simple word problems involving ordinal numbers in real-world contexts,Complex Application",Compare positions using ordinal numbers in word problems (e.g.,"""Who finished before the third-place runner?"")"
Mathematics,COUNT001-05-A,Identify a group of ten ones within numbers 11-19 using objects or drawings,Base Ten Concepts,Group loose objects into one group of ten and additional ones using counting cubes
Mathematics,COUNT001-05-A,Identify a group of ten ones within numbers 11-19 using objects or drawings,Visual Recognition,Circle or highlight groups of ten in pictorial representations of numbers 11-19
Mathematics,COUNT001-05-A,Identify a group of ten ones within numbers 11-19 using objects or drawings,Number Structure,Separate a given number of objects (11-19) into one complete group of ten and extra ones
Mathematics,COUNT001-05-A,Identify a group of ten ones within numbers 11-19 using objects or drawings,Number Composition,Use ten-frames and additional counters to show how numbers 11-19 contain one group of ten and some ones
Mathematics,COUNT001-05-A,Identify a group of ten ones within numbers 11-19 using objects or drawings,Real World Application,Sort classroom items into one group of ten and additional ones to represent teen numbers
Mathematics,COUNT001-05-A,Identify a group of ten ones within numbers 11-19 using objects or drawings,Number Representation,Draw one bundle of ten and additional ones to represent given teen numbers using simple stick figures or dots
Mathematics,COUNT001-05-B,Represent numbers 11-15 as ten ones plus additional ones using manipulatives,Base Ten Concepts,Group ten individual counting cubes into one ten and identify remaining ones
Mathematics,COUNT001-05-B,Represent numbers 11-15 as ten ones plus additional ones using manipulatives,Number Composition,Use base-ten blocks to show how numbers 11-15 are made of one ten and additional ones
Mathematics,COUNT001-05-B,Represent numbers 11-15 as ten ones plus additional ones using manipulatives,Visual Representation,Draw pictures showing one group of ten and extra ones to represent numbers 11-15
